artist;nationality;author;title;description;depicted_people;date;medium;dimensions;institution;department;place_of_discovery;object_history;exhibition_history;credit_line;inscriptions;notes;accession_number;place_of_creation;source;permission;other_versions;references;depicted_place;categories;wikidata;image_height;image_width;imageurl;object_type;location;public_domain;has_image
{{Creator:Agnes Slott-Møller}};;;{{da|Kompositionsudkast}};;;1896-1897;Blyant;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8353/19 verso;;* {{SMK API|KKSgb8353/19 verso}}<br/>* {{SMK Open|KKSgb8353/19 verso}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMTlfdmVyc28udGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8xOSB2ZXJzbyIsIm51bSI6IiJ9XQ==/KKSgb8353/19 verso.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMTlfdmVyc28udGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8xOSB2ZXJzbyIsIm51bSI6IiJ9XQ==/KKSgb8353/19 verso.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Plantestudier}};;;1896-1897;Blyant;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8353/22 verso;;* {{SMK API|KKSgb8353/22 verso}}<br/>* {{SMK Open|KKSgb8353/22 verso}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMjJfdmVyc28udGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8yMiB2ZXJzbyIsIm51bSI6IiJ9XQ==/KKSgb8353/22 verso.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMjJfdmVyc28udGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8yMiB2ZXJzbyIsIm51bSI6IiJ9XQ==/KKSgb8353/22 verso.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|En pynt ved aftenstide}};;;1896-1897;Blyant;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8353/10;;* {{SMK API|KKSgb8353/10}}<br/>* {{SMK Open|KKSgb8353/10}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMTAudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8xMCIsIm51bSI6IiJ9XQ==/KKSgb8353/10.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMTAudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8xMCIsIm51bSI6IiJ9XQ==/KKSgb8353/10.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|En kystskov}};;;1896;Blyant;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=Dateret f.n.t.v. med blyant: "1 Marts 96"}};;KKSgb8353/22;;* {{SMK API|KKSgb8353/22}}<br/>* {{SMK Open|KKSgb8353/22}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjgzNTNfMjJfY3JvcC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzUzLzIyIiwibnVtIjoiIn1d/KKSgb8353/22.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjgzNTNfMjJfY3JvcC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzUzLzIyIiwibnVtIjoiIn1d/KKSgb8353/22.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Æbleblomster}};;;1900;Blyant og vandfarve;{{Size|unit=mm|width=259|height=202}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Overdraget til Kobberstiksamlingen af fru Suzette Sthyr, Lykke Slott-Møllers kusine og boets eksekutor}}<br/>* {{ProvenanceEvent|date=1988-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=Dateret f.n.t.v. med blyant: "Damgaard Maj 1900.-"}};;KKSgb8354/15;;* {{SMK API|KKSgb8354/15}}<br/>* {{SMK Open|KKSgb8354/15}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjgzNTRfMTVfY3JvcC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzU0LzE1IiwibnVtIjoiIn1d/KKSgb8354/15.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjgzNTRfMTVfY3JvcC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzU0LzE1IiwibnVtIjoiIn1d/KKSgb8354/15.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Svane i flugt over bølger}};;;1896-1897;Blyant;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8353/25;;* {{SMK API|KKSgb8353/25}}<br/>* {{SMK Open|KKSgb8353/25}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMjUudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8yNSIsIm51bSI6IiJ9XQ==/KKSgb8353/25.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMjUudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8yNSIsIm51bSI6IiJ9XQ==/KKSgb8353/25.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Kompositionsudkast til billede i flere fag}};;;1896-1897;Blyant;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8353/15 verso;;* {{SMK API|KKSgb8353/15 verso}}<br/>* {{SMK Open|KKSgb8353/15 verso}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMTVfdmVyc28udGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8xNSB2ZXJzbyIsIm51bSI6IiJ9XQ==/KKSgb8353/15 verso.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMTVfdmVyc28udGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8xNSB2ZXJzbyIsIm51bSI6IiJ9XQ==/KKSgb8353/15 verso.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Fire studier kvinde i en sejlbåd}};;;1896-1897;Blyant;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8353/19;;* {{SMK API|KKSgb8353/19}}<br/>* {{SMK Open|KKSgb8353/19}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMTkudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8xOSIsIm51bSI6IiJ9XQ==/KKSgb8353/19.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMTkudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8xOSIsIm51bSI6IiJ9XQ==/KKSgb8353/19.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Nattescene samt en båd for sejl ved aftenstid}};;;1896-1897;Blyant;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8353/20;;* {{SMK API|KKSgb8353/20}}<br/>* {{SMK Open|KKSgb8353/20}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMjAudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8yMCIsIm51bSI6IiJ9XQ==/KKSgb8353/20.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMjAudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM1My8yMCIsIm51bSI6IiJ9XQ==/KKSgb8353/20.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Studier af sejlskibe (kogger?) på vandet}};;;1896-1897;Blyant;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8353/8;;* {{SMK API|KKSgb8353/8}}<br/>* {{SMK Open|KKSgb8353/8}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfOC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzUzLzgiLCJudW0iOiIifV0=/KKSgb8353/8.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfOC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzUzLzgiLCJudW0iOiIifV0=/KKSgb8353/8.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Siddende mandsfigur med hovedet hvilende i den ene hånd}};;;1898;Blyant;{{Size|unit=mm|width=207|height=126}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor over boet efter denne}}<br/>* {{ProvenanceEvent|date=1988-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=m.f. med blyant: "29/5 98 // Pe. 48"}};;KKSgb8340/28;;* {{SMK API|KKSgb8340/28}}<br/>* {{SMK Open|KKSgb8340/28}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjgzNDBfMjhfY3JvcC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzQwLzI4IiwibnVtIjoiIn1d/KKSgb8340/28.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9LS1NnYjgzNDBfMjhfY3JvcC50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzQwLzI4IiwibnVtIjoiIn1d/KKSgb8340/28.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Par under et løvhang samt udkast til et indrammet billede af en flåde for sejl}};;;1897-1898;Blyant;{{Size|unit=mm|width=207|height=126}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor over boet efter denne}}<br/>* {{ProvenanceEvent|date=1988-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8340/25;;* {{SMK API|KKSgb8340/25}}<br/>* {{SMK Open|KKSgb8340/25}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNDBfMjUudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM0MC8yNSIsIm51bSI6IiJ9XQ==/KKSgb8340/25.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNDBfMjUudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM0MC8yNSIsIm51bSI6IiJ9XQ==/KKSgb8340/25.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{|Landskab og skystudie}};;;1883;vandfarve;{{Size|unit=mm|width=126|height=86}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Overdraget til Kobberstiksamlingen af fru Suzette Styhr, Lykke Slott-Møllers kusine og boets eksekutor}}<br/>* {{ProvenanceEvent|date=1988-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=Påskrift f.n.t.v. med blyant: "1 juni 83"}};* {{da|Tidligere placering også angivet som Slott-Møller arkivet Ks. 19, mp 44/149}};KKSgb8343;;* {{SMK API|KKSgb8343}}<br/>* {{SMK Open|KKSgb8343}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNDMudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM0MyIsIm51bSI6IiJ9XQ==/KKSgb8343.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNDMudGlmLnJlY29uc3RydWN0ZWQudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM0MyIsIm51bSI6IiJ9XQ==/KKSgb8343.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|Skov som spejler sig i vand ved aftenstide}};;;1896-1897;Blyant og vandfarve;{{Size|unit=mm|width=254|height=152}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor for boet efter denne}}<br/>* {{ProvenanceEvent|date=1936-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;;;KKSgb8353/2;;* {{SMK API|KKSgb8353/2}}<br/>* {{SMK Open|KKSgb8353/2}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMi50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzUzLzIiLCJudW0iOiIifV0=/KKSgb8353/2.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNTNfMi50aWYuanAyL2Z1bGwvZnVsbC8wL25hdGl2ZS5qcGciLCJwdWJsaWNfZG9tYWluIjp0cnVlLCJvYmplY3RfbnVtYmVyIjoiS0tTZ2I4MzUzLzIiLCJudW0iOiIifV0=/KKSgb8353/2.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|The Marketcross, Leighton, og et andet markedskors}};;;1897;Blyant;{{Size|unit=mm|width=207|height=126}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor over boet efter denne}}<br/>* {{ProvenanceEvent|date=1988-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=f.n.t.v. med blyant: "Cross at Le[.......]" og f.n.t.h. med blyant: "Geddington Cross // 29/11"}};;KKSgb8340/23;;* {{SMK API|KKSgb8340/23}}<br/>* {{SMK Open|KKSgb8340/23}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNDBfMjMudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM0MC8yMyIsIm51bSI6IiJ9XQ==/KKSgb8340/23.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNDBfMjMudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM0MC8yMyIsIm51bSI6IiJ9XQ==/KKSgb8340/23.jpgDrawing;True;True
{{Creator:Agnes Slott-Møller}};;;{{da|To skitser af kvinde i en sejlbåd. Den ene i dekoreret ramme}};;;1897;Blyant og vandfarve;{{Size|unit=mm|width=207|height=126}};{{Institution:Statens Museum for Kunst, Copenhagen}};;;* {{da|Lykke Slott-Møller&semi overdraget Kobberstiksamlingen 1937 af fru Suzette Sthyr, kusine til Lykke Slott-Møller og eksekutor over boet efter denne}}<br/>* {{ProvenanceEvent|date=1988-12-31|type=acquisition|newowner=[[Statens Museum for Kunst]]}};;;{{inscription |1=f.o.t.h. med blyant: "4de September 97"}};;KKSgb8340/16;;* {{SMK API|KKSgb8340/16}}<br/>* {{SMK Open|KKSgb8340/16}}<br/>* [https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNDBfMTYudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM0MC8xNiIsIm51bSI6IiJ9XQ==/KKSgb8340/16.jpg image];{{Licensed-PD-Art|PD-old|Cc-zero}}<br/>	{{Statens Museum for Kunst collaboration project}};;;;[[Category:Drawings in Statens Museum for Kunst]];;;;https://api.smk.dk/api/v1/download/W3siaW1nX3VybCI6Imh0dHBzOi8vaWlwLnNtay5kay9paWlmL2pwMi9ra3NnYjgzNDBfMTYudGlmLmpwMi9mdWxsL2Z1bGwvMC9uYXRpdmUuanBnIiwicHVibGljX2RvbWFpbiI6dHJ1ZSwib2JqZWN0X251bWJlciI6IktLU2diODM0MC8xNiIsIm51bSI6IiJ9XQ==/KKSgb8340/16.jpgDrawing;True;True
